thanthi-tv,https://vidcdn.vidgyor.com/ptm-origin/liveabr/ptm-origin/live2/chunks.m3u8
puthiya-thalaimurai-news,https://www.liveradio.es/http://node-06.zeno.fm/sye0a2rcwnhvv
polimer-news-live,https://www.liveradio.es/http://node-19.zeno.fm/mq6tsmgbwnhvv
sun-news-live,https://vidcdn.vidgyor.com/thanthi-origin/liveabr/thanthi-origin/live4/chunks.m3u8
news18-tamil-live,https://www.liveradio.es/http://node-13.zeno.fm/q7mh9mk6wnhvv
big-fm-chennai-online,https://radios.crabdance.com:7002/4
radio-city-live,https://radios.crabdance.com:7002/1
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/5
hello-fm-tamil-radio,https://radios.crabdance.com:7002/3
radio-one-94-3,https://southradios.net/play/puradsifm
puradsi-fm,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
chennai-fm-rainbow,https://www.liveradio.es/http://51.158.169.255:8002/7
palaiya-paadal-radio,https://southradios.net/play/palaiyapaadalradio
american-tamil-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
thenral-world-radio,https://thenralw.radioca.st/LiveStream
