tamil-murasam-radio,https://tamilmurasam.radioca.st/stream
hungama-tamil-hits-fm,https://www.liveradio.es/http://103.16.47.70:9555/;stream.mp3
hungama-tamil-classicsal-fm-radio,https://streamingv2.shoutcast.com/capital-fm-940
capital-fm,https://www.liveradio.es/http://103.16.47.70:9000/;stream.mp3
vasantham-fm,https://cp12.serverse.com/proxy/vasanthamfm?mp=/stream
thamil-esai-fm,https://www.liveradio.es/http://s33.myradiostream.com:14390/;stream.mp3
kathir-fm,https://www.liveradio.es/http://stream.zeno.fm/nwga0bxxnrquv
hungama-tamil-romantic-radio,https://www.liveradio.es/http://103.16.47.70:6230/live
pasanga-fm,https://radios.crabdance.com:7002/4
big-fm-chennai-online,https://www.liveradio.es/http://198.178.123.20:10864/;stream.mp3
radio-city-live,https://radios.crabdance.com:7002/5
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/1
hello-fm-tamil-radio,https://www.liveradio.es/http://51.158.169.255:8002/7
radio-one-94-3,https://southradios.net/play/puradsifm
puradsi-fm,https://radios.crabdance.com:7002/3
chennai-fm-rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
palaiya-paadal-radio,https://southradios.net/play/palaiyapaadalradio
american-tamil-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
thenral-world-radio,https://thenralw.radioca.st/LiveStream
