air-kodaikanal-fm-100-5,https://air.pc.cdn.bitgravity.com/air/live/pbaudio051/playlist.m3u8
air-karaikal-100-3,https://air.pc.cdn.bitgravity.com/air/live/pbaudio050/playlist.m3u8
air-madurai-fm-103-3,https://air.pc.cdn.bitgravity.com/air/live/pbaudio126/playlist.m3u8
air-madurai-pc-am-1269,https://air.pc.cdn.bitgravity.com/air/live/pbaudio127/playlist.m3u8
air-ooty-fm-101-8,https://air.pc.cdn.bitgravity.com/air/live/pbaudio207/playlist.m3u8
air-coimbatore-fm-rainbow-103,https://air.pc.cdn.bitgravity.com/air/live/pbaudio016/playlist.m3u8
air-coimbatore-am-999,https://air.pc.cdn.bitgravity.com/air/live/pbaudio017/playlist.m3u8
air-tirunelveli-am-1197,https://air.pc.cdn.bitgravity.com/air/live/pbaudio061/playlist.m3u8
air-tirunelveli-rainbow-102-6,https://air.pc.cdn.bitgravity.com/air/live/pbaudio041/playlist.m3u8
air-tiruchirappalli-am-936,https://air.pc.cdn.bitgravity.com/air/live/pbaudio040/playlist.m3u8
air-tiruchirappalli-fm-102-1,https://air.pc.cdn.bitgravity.com/air/live/pbaudio062/playlist.m3u8
air-dharmapuri-fm-102-5,https://air.pc.cdn.bitgravity.com/air/live/pbaudio078/playlist.m3u8
air-nagercoil-kumari-fm-101-0,https://air.pc.cdn.bitgravity.com/air/live/pbaudio129/playlist.m3u8
air-chennai-vbs,https://air.pc.cdn.bitgravity.com/air/live/pbaudio024/playlist.m3u8
air-puducherry-rainbow-102-8,https://air.pc.cdn.bitgravity.com/air/live/pbaudio098/playlist.m3u8
air-puducherry-pc-am-1215,https://air.pc.cdn.bitgravity.com/air/live/pbaudio097/playlist.m3u8
air-tamil-radio,https://air.pc.cdn.bitgravity.com/air/live/pbaudio025/playlist.m3u8
air-raagam-carnatic-100-1-fm,https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio139/hlspbaudio13964kbps.m3u8
air-chennai-fm-gold-102-3,https://air.pc.cdn.bitgravity.com/air/live/pbaudio021/playlist.m3u8
minnal-fm-92-3,https://minnalfmmobile.secureswiftcontent.com/memorystreams/HLS/rtm-ch021/rtm-ch021.m3u8
jipmer-radio,https://d1d1ao70vmf9ux.cloudfront.net/jipmer.m3u8
chennai-fm-rainbow,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
palaiya-paadal-radio,https://southradios.net/play/palaiyapaadalradio
thenral-world-radio,https://thenralw.radioca.st/LiveStream
tamil-panpalai-online-radio,https://tamilpanpalai.radioca.st/ind
radio-vaanam,https://sathees.radioca.st/;stream.mp3
lankasri-fm,https://www.liveradio.es/http://5984.cloudrad.io:8032/;stream.mp3
ilayaraja-fm,https://southradios.net/play/ilayarajaradio
varnam-fm,https://www.liveradio.es/http://s3.voscast.com:8402/;stream.mp3
planet-radio-city-tamil-fm,https://southradios.net/play/arrahmanradio
arr-radio,https://prclive4.listenon.in/Tamil
rahmaniyam-3d-fm,https://southradios.net/play/rahmaniyam3d
raajankam-3d-fm,https://southradios.net/play/raajankam3d
kodai-ragam-fm,https://www.liveradio.es/http://161.97.135.229:8300/stream
harris-jayaraj-radio,https://southradios.net/play/harrishjeyarajradio
naga-fm-radio,https://rdopanel.cobrasoftwares.org:1065/stream
iyalisai-bakthi-fm,https://www.liveradio.es/http://curiosity.shoutca.st:9655/mp64
iyalisai-radio,https://s3.yesstreaming.net:17045/stream
thayagam-tamil-oli-fm,https://www.liveradio.es/http://37.187.79.93:9350/stream
a9radio,https://www.liveradio.es/http://195.154.217.103:8175/stream/2/;stream.mp3
