american-tamil-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
mahaperiyavausa-oline-radio,https://www.liveradio.es/http://streaming.radio.co/s0cfc93915/listen
mazhai-fm,https://www.liveradio.es/http://stream.zeno.fm/ark0f47urg0uv
us-tamil-fm,https://www.liveradio.es/http://stream.zeno.fm/yu4c9ms3h2zuv
tamilar-kural-radio,https://www.liveradio.es/http://sc10.streamingpulse.tv:8090/;stream.mp3
big-fm-chennai-online,https://radios.crabdance.com:7002/4
radio-city-live,https://radios.crabdance.com:7002/5
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/1
hello-fm-tamil-radio,https://radios.crabdance.com:7002/3
radio-one-94-3,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
puradsi-fm,https://www.liveradio.es/http://51.158.169.255:8002/7
chennai-fm-rainbow,https://southradios.net/play/puradsifm
palaiya-paadal-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
american-tamil-radio,https://thenralw.radioca.st/LiveStream
thenral-world-radio,https://southradios.net/play/palaiyapaadalradio
