paaddu-fm-online-radio,https://sugu.radioca.st/stream
imai-fm,https://radios.crabdance.com:7002/4
tamil-dj-remix-radio,https://www.liveradio.es/http://91.121.82.33:8658/;stream.mp3
big-fm-chennai-online,https://southradios.net/play/tamildjremix
radio-city-live,https://radios.crabdance.com:7002/5
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/3
hello-fm-tamil-radio,https://radios.crabdance.com:7002/1
radio-one-94-3,https://www.liveradio.es/http://51.158.169.255:8002/7
puradsi-fm,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
chennai-fm-rainbow,https://southradios.net/play/puradsifm
palaiya-paadal-radio,https://southradios.net/play/palaiyapaadalradio
american-tamil-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
thenral-world-radio,https://thenralw.radioca.st/LiveStream
