shaivam-radio,https://19293.live.streamtheworld.com/SP_R2923580_SC
arulvakku-fm,https://www.liveradio.es/http://209.133.216.3:7126/stream
3A-fm-radio,https://stream.arulvakku.com/radio/8000/radio.mp3
theophony-fm,https://www.liveradio.es/http://173.192.207.51:8038/;stream.mp3
gsc-radio,https://www.liveradio.es/http://66.55.145.43:7479/;stream.mp3
joel-fm-radio,https://www.liveradio.es/http://66.55.145.43:7888/;stream.mp3
luminous-fm-radio,https://www.liveradio.es/http://listen.shoutcast.com/bakthi
bakthi-fm,https://www.liveradio.es/http://192.111.140.6:8602/stream
kirubai-fm,https://www.liveradio.es/http://s4.voscast.com:7110/;stream.mp3
om-radio,https://www.liveradio.es/http://sivankovil.no-ip.org:8000/;stream.mp3
sivan_kovil_bakthi_fm,https://playerservices.streamtheworld.com/api/livestream-redirect/OMRADIO_S01AAC_SC
sri-ramanasramam-fm,https://www.liveradio.es/http://78.129.159.25:8121/stream
temple-fm,https://ssl.aloncast.com:1536/stream
sweety-fm-online-radio,https://www.liveradio.es/http://s7.voscast.com:9044/;stream.mp3
big-fm-chennai-online,https://radios.crabdance.com:7002/4
radio-city-live,https://radios.crabdance.com:7002/5
radio-mirchi-tamil-fm,https://radios.crabdance.com:7002/1
hello-fm-tamil-radio,https://www.liveradio.es/http://51.158.169.255:8002/7
radio-one-94-3,https://radios.crabdance.com:7002/3
puradsi-fm,https://southradios.net/play/puradsifm
chennai-fm-rainbow,https://southradios.net/play/palaiyapaadalradio
palaiya-paadal-radio,https://air.pc.cdn.bitgravity.com/air/live/pbaudio022/playlist.m3u8
american-tamil-radio,https://thenralw.radioca.st/LiveStream
thenral-world-radio,https://www.liveradio.es/http://69.46.24.226:7188/stream
